"DITA File Path","Document Type","Schematron Name","Severity","Gate","Rule Code","Error / Warning Description"
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 500 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""the speeds of trains and tightening up rake links that an improved performance can be achieved."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 499 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""which is the product of average number of coaching vehicles on line and the number of days in the period under reference. Coaching Vehicle Km Vehicle km. Per Vehicle day = ---------------------------- Vehicle day Average Speeds: This figure represents the average time tabled speeds of passenger trains. The higher this figure, the better the service to the passengers Shunting Kilometres per 100 Train Kilometres (Passenger including proportion of Mixed) :"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 498 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""train kilometres (Passenger including proportion of mixed). Since the amount of shunting to be done on a passenger train depends upon various local factors, the figure will vary from Division to Division and from Railway to Railway, traffic conditions remaining constant, is indicative of wasteful shunting."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 497 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""train kilometres (passenger including proportion of mixed). It can be depicted by formula given below:- Shunting Kms x 100 ---------------------------- Train kms."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 495 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""merchandise, thus affording an indication of the extent to which wagon space is utilised by stations from which traffic originates. It is extremely important that wagons be given as full a load as possible because this means economy, in wagon usage and hence engine power and less strain on line and yard capacity. Even a slight improvement in the starting wagon load can mean a tremendous saving to the Railway."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 494 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""loaded (in terms of four wheelers), CR and TR vans as also wagons used for live stock and departmental purposes, however, are excluded. Tonnes Loaded Average Starting Wagon Load = ----------------------------- No. of Wagons Loaded Wagon Kilometres per Wagon Day:"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 493 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""moved by a wagon, on the average, per day, both loaded and empty journeys being included. Delays in marshalling yards, delays at stations when loading or unloading, delays in clearance from roadside stations, decrease in average speed of goods trains, increase in the number of wagons awaiting repairs, and shorter loads of trains are some of the factors normally responsible for poor mobility."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 492 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""daily average number of wagons on line and number of days in period. Wagon Kms. Wagon Km. Per Wagon day = --------------- Wagon Days Net Tonne Kilometres per Wagon Day :"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 491 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""mobility and loading. A decrease in this figure may be due interalia to any of the causes which effect the figure of wagon kilometres per wagon day. The proportion of loaded to total wagon kilometer age, the average loaded wagon and the relative amount of heavy and light merchandise carried, are some of the other factors which may effect this figure."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 490 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""denominator wagon days. Net Tonne kms. Net Tonne km. Per wagon day = --------------------"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 488 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""wagons carried. It suffers from the draw back that it does not directly reflect the performance of the division, gauge or railway to which it applies, as only a proportion of the loaded wagons carried is loaded locally and the balance consists of both received traffic and cross traffic."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 487 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""figure relating to departmental trains are excluded). Net Tonnes Kms. Average Wagon Load during the run = -------------------------- Loaded Wagon kms."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 485 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""arrived at by dividing the total train kilometres by total train engine hours of the concerned service. Detentions to goods trains at roadside stations enter into the calculations and have therefore the effect of bringing down average speeds. Train kms. Average Speed of Goods Trains = ------------------------ Train Engine hours."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 484 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""worked to its sectional capacity, the proper the speeds obtained."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 483 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""standard of maintenance of engines and time taken by loco pilots for loco requirements."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 482 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""minimum time and shorter block sections which will increase the sectional capacity."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 481 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Average Net Train Loads (in tonnes) : This figure refers to the average freight load carried in tonnes, i.e., to that portion of load which earns revenue for the railway."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 478 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Shunting Engine Kilometres per 100 Train Kilometres :"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 477 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""(Goods and proportion of mixed). Its value is affected mainly by the load of goods trains, and the amount of terminal work involved. Shunting kms. x 100 Shunting Engine kms. per 100 Train kms. = -------------------------- Train kms."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 476 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""figure is indicative of wasteful shunting. Net Tonne Kilometres per Engine Hour : The figure of net tonne kilometres per Engine hour is a very useful index of the efficiency of freight working on a division. Net tonne kilometres indicate the amount of revenue earning work done while engine hour measure the cost of if doing it. Net Tonne kms. Net Tonne Kilometers per Engine Hours = -------------------- Engine hours A decrease in net tonne Kilometres per engine hour may be due to factors such as:"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 475 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""other divisions."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 474 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Average Detention per Wagon :"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 473 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Detention suffered by stock in a yard depends, interalia, on the layout of the yard and on the number of trains per day that can be despatched in various directions. Target figures have been laid down for each yard for detentions to all wagons and through loaded wagons. Such targets take into consideration the condition of work and facilities available in the yard concerned. Detentions in excess of this figure indicate inefficient yard work. Lesser detentions mean lesser cost of handling wagons in yards. Total Detention Hours Average Detention per Wagon = ---------------------------------- No. of Wagons despatched Number of Wagons Dealt with per Shunting Engine Hour: The number of wagons that a given yard can deal with per shunting hour depends, interalia, on its lay- out. Accordingly a target figure has been prescribed for each yard to enable the efficiency of yard work to be gauged. As shunting involves cost, the higher this result, greater the efficiency of the yard. No. of Wagons dealt with No. of wagons dealt with per shunting engine hour = --------------------------- Shunting Engine hours"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 471 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Engine kms. Engine kms. per day per engine in use = ---------------------- Engine days in use Engine Kilometres per Day per Engine on Line: This figure is also compiled by services and for all services put together. The proportion that this figure bears to the corresponding figure of ‘engine kilometres per engine day per engine in use’ indicates the proportion of available engines ‘on line’ that were put to effective use during the period in question. Engine kms. Engine kms. per day per eigine on line = ------------------------ Engine days on line Quantity of Fuel Consumed per Engine Kilometre by Service: This figure indicates the fuel consumption in relation to engine kilometres only and does not reflect the tonnes hauled. Quantity of Fuel Consumed Quantity of fuel consumed per engine km by service = ----------------------- Engine kms. Quantity of Fuel Consumed per 1000 Gross Tonne Kilometres by Services: This figure indicates the fuel consumption in relation to the work done and is, therefore, a better index of fuel consumption than the quantity of fuel consumed per engine kilometer figure. The main factor that influences this result is the gross load of the train. It is derived by the formula given below: Quantity of Fuel Consumed x 1000 Gross Tonne kms. Traction Energy consumption per engine km and per 1000 gross tonne kms is worked out exactly in the same way, replacing 1000 litres of diesel by kwhs. ~~~~~~"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 469 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""In keeping with global trend, there has been a long outstanding demand of the industry & trade for transparency in sharing of information to give the customers an up-to date business like environment. Railways in this millennium have decided not only to perform the traditional tasks of carrying passengers and goods efficiently, but also to change the mindset of working as a closed system. The great concern to improve on its market share has prompted Railways to have a multi pronged approach to its freight policy."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 466 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""To give a total transparent system with continuous Cargo visibility and an up-to date business environment to the Customers with instant access to information regarding their consignments in transit for just in time inventory’. FOIS is an On-line Real-Time system based on absolute current State of Art Technology and efficient Communication system. A management tool to optimize utilization of costly assets and resources by improving the distribution of Rakes/Wagons & Locos, and also scheduling and Routing Traffic in an optimized cost effective manner. Provides Continuous Cargo Visibility and enables the Freight customers to have instant access to information regarding the current status of their consignments in transit for just in time inventory."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 465 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Presently two subsystems of FOIS are already in use after extensive field trials and validation. RMS TMS."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 464 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""currently being done manually will also be integrated with FOIS."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 462 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""FOIS is designed and developed in conformity with the state of art technology which is scaleable, maintainable, with open systems architecture and is based on the Indian Railways organizational hierarchy, its present and future requirements. Based on the business processes that are being adopted, the business model developed in the FOIS - IT architecture is based on the assumptions: -"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 456 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Key components of the System Architecture"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 453 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""In view of the Centralized application architecture, a star based network topology has been designed. However, in order to provide alternate paths ( to meet the up time requirement of 99.9%) from reporting locations, a mesh has been created with in each zone so that every location has at least two paths to reach CRIS. Each zonal HQ has been connected to central location (CRIS) on high bandwidth pipes. In addition to this, another zonal location has been connected to CRIS using high capacity link. Hence these two high bandwidth links shall cater to the entire transaction load generated by a zone. Railway telecommunication network, leased lines, DOT, VSAT Technology as communication media has been provided for reliable and fast means of data transfer."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 452 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""For example:-"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 447 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Realizing that functional phasing is the only way to keep the implementation effort within manageable limit and yet remain meaningful at every stage, FOIS software has been developed as above in three modules such that functions of global utility are implemented faster from fewer sites. It also takes into"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 444 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""For facilitating this process the organization of CAO/FOIS has been strengthened and made responsible for coordination, implementation on All - India-basis."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 442 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""� Rake based consignment tracking and pipeline � Invoice based loading –Originating Tonnage & Revenue � Information on trains on the run, the ETA at next point and the work to be performed. � Vehicle guidance of all trains on run. � Daily report describing the performance of all through trains operated in a controlled territory for the day. � Actual/Estimated arrival and departure particulars for a particular train at any or all the reporting points � Yard or on the run delay information. � Train & stock Interchange � Wagon wise Interchange"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 441 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Savings in wagon fleet would result in corresponding saving in the recurring cost of maintenance of wagons"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 439 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Accuracy of reporting –In the Head &Hand system collecting data on telephones results in sizeable error levels, which need to be reconciled &corrected periodically .FOIS data with built in validation systems has Zero errors ."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 437 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""RMS module has been developed with GUI interface which is highly interactive, very user friendly. The software is totally menu driven and navigation is through logically linked tasks. The application and front end forms for reporting events has been developed in Visual Basic and resides in the client machine located at the reporting location . Data is stored in the central server locate at CRIS."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 436 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""A Rake is a very generalized term, which refers to any set of wagons moving together and has been identified in the system as rake. Wagons can be attached/detached to a Rake. A Rake is identified by a uniquely defined ID number, which remains unchanged through various Load/Empty cycles & movements. A Rake, when given a destination, is known as a Load. A Load, when given a loco, is known as a Train. Thus, there can be no Train without a Load & no Load without a Rake (except where a load is mixed and is not identified in the system as a rake). With a clear understanding of these terms, you enter data through clearly defined “tasks”."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 425 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Internet Connections:"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 343 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Management of Network: - Having route/media diversity and adequate spare equipment has provided sufficient redundancy. It should always be ensured that redundancies are always in working order. Monitoring the functioning of Network with the help of NMS software installed is also the function of zonal OCC that has to be manned round the clock on a continuous basis. It will include – Ensuring that primary and secondary data and voice channels are in working condition. If your node is connected through two channels & one of them is down, you will not know the difference. However, with one channel down, you are in a very precarious position, as data entry will stop as soon as the second channel even flickers. It is therefore important for you to take active interest in knowing the state of a channel. This can be done through “pinging”. Pinging is the name given to sending & receiving a test data packet from one computer to another remote PC/Router or to any intelligent device. However, you can ping only if you know the (IP) address of remote PC or Router. List of IP addresses of your zone should be available with OCC. You can ping by following command Start → Run → Ping [IP Address of Device] → OK For finding the channel uptime, you have to schedule task of pinging, even if your Node is up. Ideally, every 4 hours, you should ping to adjacent Routers & note the result. This, compiled over entire day, will give channel availability of each channel at your Node. Registering complaints for channels that are not working and following up for rectification. Liaison with both BSNL and railways for the above. Routers have been configured to route data on a predetermined priority. Rerouting and load balancing will have to be done through OSPF (Open Shortest Pathfinder) on the NMS and need basis. Analysis of network failures for identifying problematic links for up gradation. Monitoring payment processes of rentals of communication channels. Trouble shooting for other equipment failures in association with central OCC and ordering its replacement from the spares."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 337 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""big city were vendor services are available readily."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 331 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""OCC will in consultation with COM prescribe a schedule for identified manual reports and bring systems stability in terms of data capturing in those areas first."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 206 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""PRECAUTIONS"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 205 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""In case of difficulty contact HUB numbers: (To be taken from CRIS) Specify the display of all the three PES cards PES= Power Earth Station ODU= Out door unit DIU= Digital Indoor Unit IFM=Intermediate Frequency Module VDPC=Voice Data Port Card MPC=Multiport Port Control"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 203 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Unlike PAM - no concept of data “feeding” in COIS. Instead working on the system at station/yard level leads to generation of required data (and memos for the operator).This works as input for MIS."""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 201 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""(iii) ICMS-MIS-REPORTS"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 200 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""Control Office Application (COA) (Back to Index)"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 199 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""1.1 What is Control Office Application?"""
"C:\Users\Metapercept\Desktop\Nilesh\New-MetR\metR-Converter-PDF\storage\942fd6d3-c493-46d0-baed-af39dd5278f0\pre-xslt-output\command_control_and_coordination_of_emergency_re.dita","CONCEPT","concept_structural_rules.sch","ERROR","Gate 2","","ERROR: 193 consecutive <p> elements found more than 5 . These should be converted into a <ul>/<li> structure. First <p>: ""The application will have interfacing capability with Data Logger to capture data pertaining to train movements in the final version of the product. ."""
